"('Rocky', 'Sprite')",2
"('Ferrari', 'Korn')",1
"('Playboy', 'Starburst')",1
"('PicBadges', 'Weeds')",1
"('BlackBerry', 'Golf')",7
"('Squirt', 'Survivor')",4
"('Marvel', 'PlayStation')",15
"('Madonna', 'Photography')",38
"('Dancing', 'FARKLE')",77
"('Entourage', 'Pepsi')",1
"('Walgreens', 'Wonka')",7
"('FrontierVille', 'Glowsticks')",46
"('Eating', 'FishVille')",11
"('Disney', 'Pepsi')",3
"('Timbaland', 'Traveling')",49
"('Hiking', 'MTV')",5
"('Snaptu', 'summer')",2
"('LIVESTRONG', 'Monica')",2
"('Skype', 'Target')",9
"('Aropostale', 'Cuddling')",3
"('SouthPark', 'Supernatural')",3
"('Anime', 'Bounty')",3
"('Conservative', 'PlayStation')",1
"('Ronaldinho', 'Traveling')",3
"('Church', 'Evanescence')",15
"('BernieMac', 'Bowling')",3
"('FreedomWorks', 'Nickelback')",1
"('90210', 'Bonfires')",5
"('Rap', 'Sleep')",16
"('Cricket', 'Starbucks')",1
"('Aerosmith', 'Disneyland')",1
"('History', 'Mojojojo')",1
"('Kisses', 'Madea')",1
"('Rubberduckzilla', 'Rugby')",271
"('Nemo', 'Seinfeld')",1
"('Fantasia', 'Money')",3
"('Troy', 'Watermelon')",11
"('Softball', 'Troy')",11
"('Arsenal', 'DORY')",4
"('Family', 'Football')",6052
"('Baseball', 'JWOWW')",1
"('Troy', 'WALLE')",29
"('Food', 'Maxwell')",4
"('Nemo', 'Softball')",3
"('Texting', 'WALLE')",12
"('CountryLife', 'CrowdStar')",1
"('Adele', 'Carhartt')",2
"('Daughtry', 'MTV')",1
"('NASCAR', 'iTunes')",1
"('Paramore', 'Slurpee')",1
"('Kesha', 'NBA')",9
"('CityVille', 'Phrases')",10
"('Plies', 'Swimming')",1
"('Common', 'Degrassi')",6
"('Google', 'Nike')",21
"('Arsenal', 'Bing')",19
"('Facebook', 'Marines')",3
"('Cricket', 'Shakira')",19
"('Wwe', 'bubblewrap')",4
"('Coach', 'House')",22
"('NHL', 'Pringles')",1
"('Comedy', 'Sade')",1
"('Jeep', 'laughing')",1
"('Jesus', 'JonasBrothers')",5
"('Mojojojo', 'Pandora')",1
"('GodVine', 'PopChat')",1
"('Intel', 'Travel')",6
"('Saw', 'Thunderstorms')",3
"('History', 'Walmart')",3
"('Monica', 'PicBadges')",2
"('Basketball', 'Comedy')",142
"('ForAmerica', 'GodVine')",2
"('Music', 'Skype')",19
"('LMFAO', 'Running')",1
"('Snaptu', 'WWE')",99
"('Coach', 'Shameless')",1
"('Conservative', 'Seinfeld')",1
"('JLS', 'Kesha')",305
"('Sushi', 'ToyStory')",3
"('Bonfires', 'Horoscopes')",1
"('Jesus', 'Rihanna')",38
"('Puma', 'Snickers')",2
"('Shrek', 'Westlife')",9
"('Bowling', 'HBO')",1
"('Casino', 'Ferrari')",4
"('Reading', 'Target')",23
"('Secret', 'UNO')",36
"('Rock', 'Takers')",10
"('Shameless', 'ToyStory')",3
"('Lost', 'Love')",7438
"('Degrassi', 'Love')",4
"('Fantasia', 'Forever21')",2
"('Rocky', 'Titanic')",17
"('Gucci', 'Partying')",1
"('Beer', 'Bonfires')",465
"('Thunderstorms', 'VH1')",12
"('Everything', 'Snaptu')",2
"('Reggaeton', 'Techno')",5
"('Texting', 'iPod')",23
"('House', 'Pop')",51
"('Daughtry', 'FarmVille')",11
"('Movies', 'Wii')",5
"('GodVine', 'Horoscopes')",27
"('Drawing', 'Gucci')",4
"('Pop', 'Sprite')",2
"('Dancing', 'Reggae')",1
"('Camping', 'Friday')",2
"('Fred', 'Shakira')",1
"('Pink', 'Tangled')",1
"('Love', 'PetVille')",502
"('Journey', 'Picnik')",1
"('Dove', 'Movies')",3
"('House', 'Subway')",5
"('PetSociety', 'Pink')",2
"('Ferrari', 'Gladiator')",45
"('Salt', 'Snickers')",4
"('Lacoste', 'Mojojojo')",3
"('FarmVille', 'Weeds')",1
"('God', 'Gucci')",1460
"('Comedy', 'God')",42
"('ESPN', 'Evanescence')",84
"('Garfield', 'Photography')",3
"('ESPN', 'Hanes')",2
"('Prayer', 'Starbucks')",30
"('Partying', 'Summer')",7
"('Ludacris', 'Reggaeton')",1
"('Football', 'eBuddy')",3
"('Nokia', 'Target')",2
"('Coldplay', 'Cricket')",123
"('Jackass', 'Rocky')",2
"('Oreo', 'iPhone')",1
"('Pitbull', 'Starbucks')",11
"('House', 'Rocky')",7
"('Xbox', 'YoungMoney')",1
"('Nokia', 'Titanic')",13
"('NCIS', 'Shameless')",5
"('Nelly', 'PopChat')",19
"('Tyga', 'Zoosk')",9
"('Anime', 'CrowdStar')",1
"('Intel', 'Kesha')",207
"('Hollyoaks', 'Lifetime')",2
"('Bounty', 'Clinique')",23
"('Gladiator', 'Slurpee')",1
"('Pepsi', 'Playboy')",47
"('Hanes', 'Hockey')",65
"('TheBreastCancerSite', 'Usher')",3
"('Dexter', 'Donkey')",96
"('Drinking', 'Nike')",2
"('Money', 'Rugrats')",7
"('Bowling', 'Eating')",7
"('Marvel', 'Monopoly')",61
"('Skittles', 'Xbox')",30
"('Fringe', 'Pizza')",1
"('Windows', 'Wine')",519
"('Dancing', 'Playfish')",1
"('IMVU', 'Movies')",14
"('Pitbull', 'Pop')",227
"('Bones', 'CNN')",137
"('CityVille', 'Titanic')",2
"('LAUGHING', 'LinkinPark')",4
"('Jesus', 'Nutella')",11
"('Hugging', 'MediaFire')",1
"('Bowling', 'Dogs')",10
"('Puma', 'Sade')",2
"('Sports', 'TheMatrix')",1
"('Intel', 'Windows')",3
"('Horoscopes', 'Windows')",1
"('Rugrats', 'Thunderstorms')",1
"('Hockey', 'Supernatural')",1
"('RightChange', 'Running')",19
"('SonyEricsson', 'Sushi')",5
"('Playboy', 'Psych')",62
"('2011', 'Ferrari')",12
"('Badoo', 'Gladiator')",2
"('Monopoly', 'Salt')",4
"('Basketball', 'Madea')",1
"('Titanic', 'laughing')",41
"('Bounty', 'CSI')",825
"('Scrubs', 'Unfuckingbelievable')",1
"('Dancing', 'JLS')",9
"('Skype', 'Usher')",21
"('Scrubs', 'Shameless')",348
"('Godsmack', 'Metallica')",30
"('Reading', 'Volleyball')",25
"('Starbucks', 'Wii')",14
"('Beer', 'Clinique')",9
"('Family', 'Nickelback')",29
"('CSI', 'FarmVille')",103
"('Pepsi', 'Sade')",3
"('Friendship', 'HBO')",39
"('Pink', 'vitaminwater')",1
"('Food', 'FreedomWorks')",66
"('Bacardi', 'CSI')",44
"('Love', 'Singing')",78
"('Converse', 'Golf')",3
"('Megadeth', 'Pizza')",2
"('LMFAO', 'Nutella')",3
"('Church', 'Friendship')",11
"('Futurama', 'Nelly')",1
"('FrontierVille', 'PopChat')",20
"('ESPN', 'Rugrats')",1
"('ESPN', 'HBO')",12
"('Kesha', 'Shakira')",5
"('Goodfellas', 'Partying')",1
"('Playboy', 'Slipknot')",11
"('Reading', 'Wine')",12
"('Hockey', 'Picnik')",2
"('Westlife', 'Wipeout')",104
"('Music', 'Nirvana')",964
"('Reading', 'laughing')",12
"('Cricket', 'Nokia')",4
"('Adele', 'Badoo')",5
"('Boo', 'Coach')",18
"('Tron', 'Weezer')",8
"('Drake', 'Fergie')",10
"('Reggaeton', 'Tide')",1
"('Journey', 'Summer')",3
"('MTV', 'Pepsi')",70
"('Church', 'Nemo')",1
"('2012', 'Nemo')",1
"('Bed', 'Glee')",3
"('VH1', 'Wii')",21
"('MileyCyrus', 'Mojojojo')",5
"('Eminem', 'Google')",42
"('Supernatural', 'Tangled')",154
"('Sushi', 'Weekend')",11
"('Futurama', 'Jackass')",186
"('House', 'Tide')",7
"('Shrek', 'Smallville')",165
"('Cash', 'JWOWW')",1
"('Drinking', 'Sugarland')",1
"('Doug', 'Godsmack')",2
"('MediaFire', 'Snaptu')",3
"('Scarface', 'Scrubs')",571
"('AppStore', 'Baseball')",1
"('Metallica', 'Sade')",2
"('Salt', 'Subway')",13
"('Starbucks', 'deadmau5')",5
"('Food', 'Intel')",15
"('Sports', 'ZARA')",11
"('NASCAR', 'Rugby')",1
"('Hooters', 'Lifehouse')",1
"('ShoeDazzle', 'Tangled')",3
"('PetVille', 'Watermelon')",3
"('Disturbed', 'Paramore')",1
"('Gladiator', 'Snaptu')",1
"('Journey', 'Megadeth')",6
"('Sleep', 'Xbox')",10
"('Snickers', 'Twitter')",4
"('Daughtry', 'Gardening')",1
"('AKON', 'Rap')",1
"('India', 'Sleep')",5
"('Friday', 'Rugby')",3
"('Nutella', 'Scrubs')",8
"('Gucci', 'SportsCenter')",1
"('Squirt', 'Transformers')",4
"('Australia', 'Dancing')",81
"('GoLikeUs', 'MTV')",4
"('Rubberduckzilla', 'Summer')",7
"('Arsenal', 'Bounty')",6
"('JWOWW', 'JustinBieber')",2
"('Beyonc', 'FishVille')",2
"('Halloween', 'Megadeth')",1
"('Godsmack', 'Money')",2
"('JessieJ', 'Phrases')",1
"('Cars', 'ForAmerica')",1
"('Dexter', 'HGTV')",2
"('Family', 'Hunting')",64
"('SportsCenter', 'Tennis')",32
"('NBA', 'Playboy')",17
"('Batman', 'Queen')",1
"('Marvel', 'Superbad')",1
"('Inception', 'Kisses')",33
"('MyFamily', 'NBA')",1
"('Budweiser', 'FishVille')",2
"('Badminton', 'Dove')",1
"('Starbucks', 'Twilight')",705
"('Friendship', 'Windows')",2
"('Monica', 'Rocky')",3
"('Friendship', 'Music')",33
"('Starburst', 'Supernatural')",110
"('Baseball', 'Camping')",55
"('Starburst', 'ToyStory')",2
"('Cash', 'Zoosk')",1
"('ChapStick', 'Games')",1
"('Jackass', 'Radiohead')",1
"('Weekend', 'Zoosk')",56
"('God', 'Pepsi')",18
"('Tron', 'iHearts')",3
"('NHL', 'Weekend')",1
"('2pac', 'Cooking')",2
"('NCIS', 'NHL')",241
"('Bounty', 'Fantasia')",1
"('Secret', 'Shakira')",5073
"('NBA', 'Walmart')",3
"('Football', 'JLS')",55
"('GoLikeUs', 'Wanted')",1
"('Squirt', 'Volleyball')",1
"('Rap', 'Sugarland')",1
"('Taken', 'Tron')",7
"('Timbaland', 'Watermelon')",3
"('Journey', 'NHL')",9
"('Nirvana', 'Redbox')",4
"('God', 'Weeds')",1
"('Bing', 'Budweiser')",34
"('Smallville', 'Texting')",22
"('Cuddling', 'Graffiti')",1
"('Fringe', 'Jeep')",2
"('Pizza', 'Sleeping')",98
"('Journey', 'Subway')",1
"('Church', 'DailyHoroscope')",5
"('Donkey', 'Fred')",3
"('Jazz', 'PopChat')",5
"('Arsenal', 'Baseball')",32
"('Basketball', 'FishVille')",7
"('Gardening', 'Pink')",15
"('Skins', 'Texting')",18
"('TheBreastCancerSite', 'Twix')",1
"('BlackBerry', 'Braveheart')",90
"('Beyonc', 'Sleep')",1
"('Creed', 'Reading')",1
"('Wipeout', 'YoVille')",300
"('Drake', 'PlayStation')",2
"('Saw', 'Shameless')",198
"('Disney', 'Westlife')",1
"('LMFAO', 'Skittles')",1
"('Drake', 'ForAmerica')",2
"('Godsmack', 'Pop')",1
"('Hanes', 'Madea')",3
"('AKON', 'Dance')",108
"('Puma', 'Wii')",2
"('IMVU', 'Inception')",166
"('Halloween', 'YouTube')",1
"('Saw', 'Seether')",105
"('Doritos', 'FARKLE')",9
"('Jabbawockeez', 'NBA')",12
"('Love', 'Wipeout')",4
"('Pitbull', 'Target')",5
"('Supernatural', 'Takers')",92
"('LMFAO', 'Pepsi')",2
"('Expedia', 'Photography')",11
"('Converse', 'Salt')",1
"('Radiohead', 'Techno')",1
"('MediaFire', 'Secret')",2
"('Pepsi', 'Slash')",5
"('Seether', 'Weeds')",4
"('Facebook', 'Metallica')",67
"('AKON', 'Rock')",6
"('Summer', 'VH1')",15
"('Classical', 'Common')",39
"('Arsenal', 'Disneyland')",2
"('NASCAR', 'Nutella')",3
"('Bones', 'Coach')",39
"('90210', 'AKON')",896
"('Rap', 'UNO')",6
"('Nike', 'Psych')",3
"('Godsmack', 'Hooters')",26
"('Cooking', 'PetVille')",2
"('Paramore', 'Travel')",1
"('PetSociety', 'Photography')",4
"('Disney', 'PopChat')",8
"('PlayStation', 'Tide')",3
"('Eating', 'FarmVille')",56
"('Naruto', 'Tron')",1
"('Casino', 'Clinique')",83
"('FML', 'Flyleaf')",10
"('Kisses', 'Nemo')",4
"('Gardening', 'Hockey')",12
"('25', 'Aropostale')",192
"('Skype', 'Starburst')",19
"('CityVille', 'RedBull')",1
"('Westlife', 'Xbox')",39
"('Avatar', 'Monopoly')",1
"('Conservative', 'LAUGHING')",1
"('Chocolate', 'Entourage')",3
"('Halloween', 'Tron')",1
"('Spartacus', 'Tisto')",18
"('Playboy', 'iPhone')",3
"('300', 'Chocolate')",50
"('Doug', 'Naruto')",1
"('Goodfellas', 'Nemo')",4
"('Tennis', 'Weeds')",8
"('Smiling', 'Tron')",2
"('Friday', 'Monica')",4
"('Dancing', 'FreedomWorks')",3
"('Ciara', 'Jesus')",5
"('Hugging', 'Music')",23
"('Graffiti', 'Sports')",1
"('Nike', 'Sleeping')",19
"('Money', 'iPhone')",2
"('Ferrari', 'Swimming')",1
"('Slurpee', 'Weekend')",1
"('Maltesers', 'Maxwell')",18
"('Budweiser', 'CoverGirl')",1
"('Spartacus', 'Sports')",388
"('Madea', 'Takers')",2
"('Oasis', 'Skittles')",3
"('Church', 'Comedy')",677
"('AKON', 'BestBuy')",1
"('ChapStick', 'Cuddling')",24
"('Games', 'Incubus')",24
"('Oreo', 'Walmart')",6
"('Timbaland', 'Wanted')",10
"('Bones', 'Casino')",119
"('Ferrari', 'Mario')",5
"('Love', 'Twitter')",15
"('Games', 'Prayer')",4
"('Quotes', 'Rubberduckzilla')",53
"('Queen', 'Saw')",92
"('FarmVille', 'NCIS')",39
"('Gladiator', 'Scrubs')",1
"('Futurama', 'Rihanna')",2
"('Scarface', 'Wanted')",3
"('Classical', 'FishVille')",1
"('Cash', 'HBO')",1
"('Football', 'Journey')",31
"('Coach', 'Expedia')",8
"('Inception', 'Nirvana')",8
"('Food', 'Glowsticks')",35
"('Oreo', 'Pillsbury')",124
"('Twitter', 'Westlife')",33
"('trampolines', 'vitaminwater')",463
"('Halloween', 'LAUGHING')",12
"('Sublime', 'Sugarland')",193
"('Rain', 'Ronaldinho')",16
"('Disneyland', 'Drinking')",124
"('Fantasia', 'Rihanna')",1
"('Food', 'Skype')",1
"('Google', 'Hancock')",185
"('Gardening', 'Muse')",1
"('Windows', 'deadmau5')",21
"('Running', 'SarahPalin')",1
"('Nirvana', 'Radiohead')",39
"('YoVille', 'ZooWorld')",4
"('Anime', 'Coldplay')",8
"('Disney', 'NBA')",2
"('Money', 'Smallville')",3
"('Sublime', 'iPhone')",2
"('Skittles', 'Slurpee')",541
"('Ciara', 'Games')",4
"('Dancing', 'Disturbed')",208
"('SportsCenter', 'Walking')",11
"('Gorillaz', 'Madonna')",2
"('PopChat', 'Radiohead')",9
"('BernieMac', 'Transformers')",1
"('Rihanna', 'Rock')",8050
"('Oreo', 'Running')",10
"('Futurama', 'Zombieland')",3
"('India', 'Windows')",13
"('Casino', 'WWE')",2
"('Bing', 'Classical')",5
"('Painting', 'Pepsi')",205
"('India', 'Wine')",7
"('Dior', 'Hunting')",1
"('Brownies', 'Dove')",2
"('Naruto', 'Seether')",1
"('Badminton', 'Casino')",12
"('Drama', 'India')",6
"('Badoo', 'Pink')",1
"('Bones', 'Journey')",1
"('Summer', 'TopGear')",1
"('Blues', 'NCIS')",1
"('Google', 'IMVU')",50
"('CSI', 'Secret')",2
"('Jazz', 'KitKat')",1
"('Adele', 'Creed')",2
"('Mario', 'Reggaeton')",6
"('Dior', 'Jazz')",2
"('NASCAR', 'Skittles')",2
"('Dogs', 'Smiling')",1
"('Rockmusic', 'Rugby')",1
"('Psych', 'UNO')",3
"('Google', 'Sleep')",1
"('Glee', 'NBA')",4
"('Friday', 'GodVine')",11
"('Madea', 'bebe')",2
"('FrontierVille', 'Secret')",2
"('Rugrats', 'Starburst')",3
"('Intel', 'Nirvana')",1
"('Reptar', 'bubblewrap')",1
"('Bowling', 'Converse')",34
"('AmrKhaled', 'BMW')",1
"('Hanes', 'Nelly')",1
"('NHL', 'Spartacus')",2
"('Church', 'Hunting')",4
"('VH1', 'eBuddy')",2
"('Sports', 'Squirt')",382
"('Cooking', 'Lacoste')",1
"('Adele', 'LAUGHING')",1
"('Hockey', 'PlayStation')",3
"('Pop', 'Running')",37
"('Love', 'MTV')",9989
"('Sleeping', 'TaylorSwift')",1
"('Australia', 'Metallica')",3
"('Burberry', 'Monica')",1
"('NFL', 'Stewie')",2
"('Bounty', 'Cash')",188
"('Dove', 'FreedomWorks')",1
"('Cash', 'Sprite')",1
"('Jackass', 'Survivor')",1
"('Fastrack', 'Horoscopes')",6
"('Beyonc', 'Rain')",1
"('History', 'Psych')",1
"('AKON', 'Brownies')",58
"('Camping', 'Jesus')",5
"('Supernatural', 'Swimming')",471
"('Texting', 'Wonka')",27
"('Hugging', 'Painting')",1
"('JonasBrothers', 'MTV')",1
"('Hiking', 'Oasis')",2
"('God', 'Usher')",2
"('Prayer', 'SportsCenter')",1
"('Google', 'Spartacus')",1
"('Running', 'Tangled')",1
"('House', 'Naruto')",19
"('Jackass', 'Muse')",7
"('Facebook', 'Tisto')",4
"('Drake', 'Garfield')",3
"('Dexter', 'Hancock')",4
"('Sleeping', 'Survivor')",47
"('Secret', 'Troy')",52
"('Arsenal', 'Goodfellas')",2
"('Reggae', 'Sushi')",4
"('Playboy', 'Playfish')",102
"('Slash', 'Traveling')",3
"('Misfits', 'Saw')",3
"('Slurpee', 'Wii')",1
"('Hugging', 'Ludacris')",1
"('Shrek', 'Takers')",13
"('Reggaeton', 'Sublime')",1
"('Love', 'MileyCyrus')",2
"('Pizza', 'Prayer')",802
"('Donkey', 'Sleeping')",1
"('Oreo', 'Playfish')",23
"('Bounty', 'Scrubs')",1
"('Troy', 'bebe')",6
"('JWOWW', 'Movies')",21
"('Glee', 'Pringles')",4
"('Rubberduckzilla', 'Supernatural')",1
"('Gucci', 'Hugging')",66
"('25', 'Badminton')",11
"('Budweiser', 'Glee')",1
"('Photography', 'Smiling')",23
"('Puma', 'Reptar')",2
"('Traveling', 'Troy')",328
"('NASCAR', 'Pillsbury')",9
"('Glee', 'Gorillaz')",104
"('Slipknot', 'Wine')",5
"('Disney', 'Saw')",1
"('Picnik', 'Smiling')",3
"('Fergie', 'Godsmack')",2
"('Boo', 'Drawing')",2
"('Bed', 'Inception')",1
"('Weekend', 'laughing')",219
"('Dogs', 'Evanescence')",92
"('Pizza', 'Slurpee')",8
"('Lost', 'bebe')",1
"('Reggaeton', 'UNO')",3
"('Disneyland', 'Gardening')",1
"('MythBusters', 'Pizza')",21
"('Monopoly', 'Prayer')",7
"('Marines', 'Secret')",1
"('Psych', 'Radiohead')",25
"('Lifehouse', 'Oasis')",3
"('Jazz', 'Sade')",1
"('Twilight', 'Walgreens')",181
"('Football', 'Marines')",6
"('Cars', 'Football')",38
"('Blues', 'YouTube')",1
"('Barbie', 'Cars')",12
"('2012', 'AmrKhaled')",1
"('Games', 'Radiohead')",1
"('Pillsbury', 'Psych')",4
"('Softball', 'Tennis')",21
"('Arsenal', 'Eating')",9
"('Cricket', 'Reggae')",1
"('Smiling', 'Windows')",14
"('Monopoly', 'Traveling')",2
"('Converse', 'Ferrari')",14
"('Bing', 'Cuddling')",13
"('Charmed', 'Photography')",1
"('Reggae', 'Smallville')",16
"('ForAmerica', 'Supernatural')",1
"('Maltesers', 'PrisonBreak')",2
"('Coldplay', 'DORY')",215
"('Adele', 'Basketball')",87
"('Gucci', 'Jesus')",293
"('Church', 'Nokia')",1
"('Everything', 'Pink')",2
"('Snickers', 'Volleyball')",2
"('Money', 'Nokia')",65
"('Camping', 'Doug')",17
"('FrontierVille', 'Garfield')",60
"('Mayhem', 'Skype')",1
"('Family', 'Icecream')",2
"('Dexter', 'Slipknot')",1
"('Unfuckingbelievable', 'summer')",7
"('Naruto', 'PetVille')",53
"('Classical', 'Dogs')",30
"('HGTV', 'Jeep')",8
"('Badoo', 'Braveheart')",7
"('Bacardi', 'Eclipse')",1
"('Smallville', 'Softball')",31
"('Pandora', 'Pepsi')",237
"('Madea', 'PlayStation')",2
"('MythBusters', 'Quotes')",1
"('YouTube', 'iTunes')",2209
"('Comedy', 'Donkey')",18
"('BMW', 'Bones')",50
"('Summer', 'laughing')",89
"('History', 'Skittles')",1
"('Family', 'Friday')",1754
"('Pringles', 'Tyga')",2
"('DailyHoroscope', 'Dance')",13
"('Kesha', 'Movies')",96
"('CHANEL', 'Google')",2
"('Basshunter', 'CityVille')",8
"('Reading', 'Slurpee')",7
"('Football', 'Lost')",141
"('Hugging', 'Incubus')",140
"('Shakira', 'Texting')",44
"('Disneyland', 'Eminem')",604
"('Pitbull', 'Reptar')",3
"('Ronaldinho', 'Rugby')",92
"('Aropostale', 'CityVille')",8
"('Takers', 'Wii')",1
"('Thunderstorms', 'Westlife')",1
"('Facebook', 'Love')",1160
"('Everything', 'Love')",147
"('Kesha', 'Metallica')",51
"('LuxDelux', 'Madea')",53
"('Disneyland', 'Fantasia')",7
"('Cooking', 'Ferrari')",1
"('LuxDelux', 'Soccer')",3
"('Horoscopes', 'IMVU')",27
"('Basketball', 'Bonfires')",79
"('Journey', 'Singing')",1
"('Unfuckingbelievable', 'Weeds')",12
"('Hancock', 'HelloKitty')",1
"('Paramore', 'WWE')",1
"('Evanescence', 'Nokia')",3
"('Gerber', 'Usher')",1
"('Mario', 'Marvel')",540
"('Fantasia', 'Mario')",2
"('CityVille', 'Lacoste')",5
"('Gucci', 'Journey')",8
"('Coach', 'Gardening')",2
"('GodVine', 'IMVU')",2
"('25', 'Music')",20
"('Chocolate', 'Coach')",510
"('Avatar', 'Boo')",47
"('Dance', 'Gladiator')",20
"('Nike', 'RightChange')",2
"('Maxwell', 'Rugrats')",2
"('Cars', 'Cricket')",157
"('Football', 'Lifehouse')",5
"('Saw', 'Slash')",53
"('Ronaldinho', 'Running')",81
"('Disneyland', 'Drama')",126
"('Madonna', 'Sleeping')",2
"('Scarface', 'Skins')",11
"('Badminton', 'Glee')",1
"('NBA', 'Prayer')",19
"('Dogs', 'God')",44
"('PlayStation', 'Taken')",1
"('Partying', 'Subway')",1
"('Pillsbury', 'Rocky')",1
"('Arsenal', 'Coldplay')",13
"('India', 'Maxwell')",9
"('Playboy', 'ZARA')",1
"('India', 'JonasBrothers')",1
"('House', 'PopChat')",37
"('25', 'Rock')",4
"('Camping', 'Football')",36
"('FrontierVille', 'GodVine')",27
"('Bounty', 'Usher')",1
"('Subway', 'Transformers')",110
"('Kesha', 'NHL')",5
"('Rammstein', 'Shaq')",1
"('Dancing', 'Scarface')",1
"('Rock', 'Twix')",2
"('Basketball', 'Dexter')",28
"('Megadeth', 'Nelly')",1
"('25', 'Drinking')",6
"('Madonna', 'Taken')",1
"('Love', 'Rain')",115
"('Fred', 'Lost')",6
"('Friday', 'Quotes')",2
"('FarmVille', 'Pandora')",4
"('Hunting', 'Incubus')",110
"('2011', 'Hunting')",6
"('Braveheart', 'Gardening')",2
"('Food', 'Pop')",3
"('Doritos', 'Eating')",61
"('Stewie', 'Walking')",29
"('NASCAR', 'Rocky')",3
"('Futurama', 'Netflix')",2
"('Basketball', 'Doug')",22
"('Love', 'Shameless')",86
"('Slurpee', 'Troy')",4
"('Dancing', 'Hollyoaks')",20
"('Zombieland', 'iCarly')",176
"('iHearts', 'iPod')",182
"('Rugby', 'Starburst')",1
"('Traveling', 'Walmart')",140
"('Reggaeton', 'Sleeping')",1
"('Comedy', 'Hockey')",2
"('Futurama', 'Pop')",4
"('God', 'NHL')",6
"('Skins', 'Survivor')",1
"('Nutella', 'iPod')",1
"('BMW', 'Fastrack')",6
"('Maxwell', 'SportsCenter')",1
"('LIVESTRONG', 'Nutella')",2
"('Salt', 'Wwe')",2
"('Hanes', 'Kingfisher')",1
"('Avatar', 'Classical')",23
"('Cash', 'ChrisBrown')",1
"('Pink', 'Tyga')",3
"('HGTV', 'Lifetime')",9
"('Bones', 'Shakira')",1
"('Tisto', 'Wanted')",51
"('Beyonc', 'Glee')",10
"('Oasis', 'Plies')",3
"('Hugging', 'Love')",313
"('Pillsbury', 'Skittles')",2
"('Camping', 'Common')",26
"('PetVille', 'Smiling')",2
"('Family', 'Mayhem')",12
"('Texting', 'ZARA')",3
"('Fastrack', 'Food')",130
"('Puma', 'Texting')",1
"('Entourage', 'Madonna')",3
"('Volleyball', 'WALLE')",125
"('Friendship', 'iPhone')",2
"('Plies', 'Prayer')",97
"('Painting', 'Radiohead')",8
"('Tangled', 'Wii')",8
"('Reading', 'bebe')",1
"('Icecream', 'JWOWW')",22
"('Playboy', 'Texting')",2
"('Superbad', 'Twilight')",153
"('Photography', 'SportsCenter')",14
"('Inception', 'Smiling')",1
"('Summer', 'bubblewrap')",16
"('Superbad', 'Watermelon')",1
"('PlayStation', 'Seinfeld')",5
"('Barbie', 'Dexter')",4
"('Everything', 'Sports')",2
"('FrontierVille', 'ZARA')",2
"('Salt', 'Tennis')",12
"('BMW', 'Monica')",1
"('Pop', 'Stewie')",7
"('Cash', 'Jackass')",2
"('Avatar', 'Transformers')",1
"('Halloween', 'Transformers')",1
"('Food', 'Housemusic')",1
"('Secret', 'Skittles')",1507
"('Football', 'Taken')",3
"('Twix', 'UNO')",195
"('Rocky', 'Weeds')",3
"('DORY', 'Oreo')",2
"('Chocolate', 'Nutella')",3
"('Bing', 'Dance')",23
"('Quotes', 'Survivor')",9
"('25', 'Skype')",2
"('Gladiator', 'Rihanna')",1
"('God', 'Rihanna')",14
"('CityVille', 'Family')",227
"('25', 'Anime')",99
"('Troy', 'iHearts')",6
"('Cooking', 'Goodfellas')",1
"('Tangled', 'Wipeout')",5
"('Dancing', 'Survivor')",3
"('HarryPotter', 'History')",1
"('Basketball', 'Lost')",6
"('Fringe', 'laughing')",1
"('Camping', 'DailyHoroscope')",1
"('Radiohead', 'Traveling')",3
"('Naruto', 'Survivor')",1
"('Bible', 'Monica')",3
"('Aerosmith', 'Dance')",6
"('India', 'JWOWW')",94
"('Comedy', 'Everything')",62
"('PicBadges', 'Pizza')",147
"('ESPN', 'MTV')",4
"('Facebook', 'Rugby')",5
"('TheBreastCancerSite', 'Troy')",3
"('Budweiser', 'Charmed')",6
"('Skittles', 'Superbad')",33
"('Flyleaf', 'Food')",438
"('Pizza', 'Snickers')",7
"('Casino', 'Music')",16
"('Gucci', 'Walmart')",2
"('Boo', 'Daughtry')",1
"('Family', 'NASCAR')",17
"('Kesha', 'Maltesers')",13
"('Gucci', 'Nickelback')",1
"('Games', 'Picnik')",8
"('2011', 'GameStop')",1
"('Australia', 'CityVille')",55
"('Comedy', 'Saw')",1
"('Tide', 'YouTube')",26
"('Dancing', 'ShoeDazzle')",1
"('Drake', 'Mayhem')",1
"('Friday', 'Zoosk')",1
"('Quotes', 'Wine')",6
"('Ciara', 'Drake')",151
"('Ludacris', 'UNO')",1
"('Money', 'Playfish')",2
"('ZARA', 'vitaminwater')",4
"('Evanescence', 'God')",44
"('2012', 'Intel')",3
"('Converse', 'Dogs')",56
"('Travel', 'Wipeout')",27
"('Dancing', 'Wine')",3
"('Classical', 'Halloween')",1
"('Barbie', 'Cooking')",15
"('Blues', 'Degrassi')",3
"('Secret', 'summer')",8
"('Blues', 'Ferrari')",1
"('Hunting', 'JWOWW')",93
"('Dior', 'Facebook')",333
"('Cricket', 'Horoscopes')",3
"('Disney', 'Facebook')",2563
"('Chess', 'Church')",146
"('Shakira', 'iTunes')",10
"('Summer', 'TheBreastCancerSite')",6
"('Nelly', 'Skype')",1
"('Pepsi', 'Photography')",2477
"('Futurama', 'PopChat')",3
